datetime,hour,midnight_flag,part_of_day,humidity,feelslike,temp,sensor_temp,Consumption (kWh)
2023-11-26 07:30:00,7,False,5,89.965,-1.2000000000000002,0.6499999999999999,24.23121387283237,0.39
2023-11-26 08:00:00,8,False,5,90.35,-1.6,0.6,24.335260115606932,0.38
2023-11-26 08:30:00,8,False,5,90.49,-1.4500000000000002,0.75,24.265895953757227,0.36
2023-11-26 09:00:00,9,False,4,90.63,-1.3,0.9,24.196531791907518,0.05
2023-11-26 09:30:00,9,False,4,89.24,-0.7000000000000001,1.5,23.91907514450867,0.11
2023-11-26 10:00:00,10,False,4,87.85,-0.1,2.1,23.641618497109825,0.18
2023-11-26 10:30:00,10,False,4,85.645,0.5000000000000001,2.6,23.387283236994215,0.24
2023-11-26 11:00:00,11,False,4,83.44,1.1,3.1,23.13294797687861,0.3
2023-11-26 11:30:00,11,False,4,82.815,1.35,3.35,23.017341040462423,0.27
2023-11-26 12:00:00,12,False,0,82.19,1.6,3.6,22.90173410404624,0.9
2023-11-26 12:30:00,12,False,0,83.27,1.4,3.6500000000000004,22.936416184971097,0.21
2023-11-26 13:00:00,13,False,0,84.35,1.2,3.7,22.971098265895957,0.4
2023-11-26 13:30:00,13,False,0,84.735,1.7999999999999998,3.9,22.786127167630056,0.45
2023-11-26 14:00:00,14,False,0,85.12,2.4,4.1,22.60115606936416,0.5
2023-11-26 14:30:00,14,False,0,86.485,2.4,4.1,22.60115606936416,0.55
2023-11-26 15:00:00,15,False,3,87.85,2.4,4.1,22.60115606936416,0.6
2023-11-26 15:30:00,15,False,3,89.185,2.4,4.0,22.6242774566474,0.57
2023-11-26 16:00:00,16,False,3,90.52,2.4,3.9,22.647398843930635,0.55
2023-11-26 16:30:00,16,False,3,92.345,2.1,3.7,22.76300578034682,0.52
2023-11-26 17:00:00,17,False,3,94.17,1.8,3.5,22.878612716763005,0.6
2023-11-26 17:30:00,17,False,3,94.89500000000001,2.0,3.5,22.83236994219653,0.68
2023-11-26 18:00:00,18,False,2,95.62,2.2,3.5,22.786127167630056,0.76
2023-11-26 18:30:00,18,False,2,95.86500000000001,2.1,3.5,22.809248554913296,3.28
2023-11-26 19:00:00,19,False,2,96.11,2.0,3.5,22.83236994219653,0.92
2023-11-26 19:30:00,19,False,2,96.25999999999999,2.2,3.5,22.786127167630056,1.0
2023-11-26 20:00:00,20,False,2,96.41,2.4,3.5,22.739884393063583,0.96
2023-11-26 20:30:00,20,False,2,96.67,3.0999999999999996,3.65,22.54335260115607,0.92
2023-11-26 21:00:00,21,False,6,96.93,3.8,3.8,22.346820809248555,0.88
2023-11-26 21:30:00,21,False,6,96.99000000000001,3.9,3.9,22.30057803468208,0.84
2023-11-26 22:00:00,22,False,6,97.05,4.0,4.0,22.254335260115607,0.05
2023-11-26 22:30:00,22,False,6,97.055,4.2,4.2,22.161849710982658,0.18
2023-11-26 23:00:00,23,False,6,97.06,4.4,4.4,22.06936416184971,3.15
2023-11-26 23:30:00,23,False,6,97.375,4.550000000000001,4.550000000000001,22.0,0.24
2023-11-27 00:00:00,0,True,1,97.69,4.7,4.7,21.930635838150287,0.01
2023-11-27 00:30:00,0,True,1,97.84,4.6,4.6,21.976878612716764,0.14
2023-11-27 01:00:00,1,True,1,97.99,4.5,4.5,22.02312138728324,0.03
2023-11-27 01:30:00,1,True,1,97.965,4.5,4.5,22.02312138728324,0.03
2023-11-27 02:00:00,2,True,1,97.94,4.5,4.5,22.02312138728324,0.04
2023-11-27 02:30:00,2,True,1,98.16499999999999,4.35,4.35,22.09248554913295,0.05
2023-11-27 03:00:00,3,True,1,98.39,4.2,4.2,22.161849710982658,0.1
2023-11-27 03:30:00,3,True,1,98.6,4.2,4.2,22.161849710982658,0.04
2023-11-27 04:00:00,4,True,1,98.81,4.2,4.2,22.161849710982658,0.04
2023-11-27 04:30:00,4,True,1,99.075,3.75,3.75,22.36994219653179,0.03
2023-11-27 05:00:00,5,False,1,99.34,3.3,3.3,22.57803468208093,0.3
2023-11-27 05:30:00,5,False,1,99.34,2.5999999999999996,3.4,22.716763005780347,1.74
2023-11-27 06:00:00,6,False,5,99.34,1.9,3.5,22.85549132947977,0.35
2023-11-27 06:30:00,6,False,5,99.34,1.35,3.45,22.99421965317919,0.38
2023-11-27 07:00:00,7,False,5,99.34,0.8,3.4,23.13294797687861,0.4
2023-11-27 07:30:00,7,False,5,99.245,0.45,3.4,23.213872832369944,0.39
2023-11-27 08:00:00,8,False,5,99.15,0.1,3.4,23.294797687861276,0.38
2023-11-27 08:30:00,8,False,5,98.685,-0.45000000000000007,3.25,23.45664739884393,2.46
2023-11-27 09:00:00,9,False,4,98.22,-1.0,3.1,23.61849710982659,0.05
2023-11-27 09:30:00,9,False,4,98.285,-1.35,2.9000000000000004,23.745664739884397,0.11
2023-11-27 10:00:00,10,False,4,98.35,-1.7,2.7,23.872832369942195,0.18
2023-11-27 10:30:00,10,False,4,97.55,-1.5,2.55,23.86127167630058,0.24
2023-11-27 11:00:00,11,False,4,96.75,-1.3,2.4,23.84971098265896,0.3
2023-11-27 11:30:00,11,False,4,97.10499999999999,-0.9,2.5999999999999996,23.710982658959537,0.27
2023-11-27 12:00:00,12,False,0,97.46,-0.5,2.8,23.57225433526012,0.24
2023-11-27 12:30:00,12,False,0,97.435,-0.4,2.95,23.514450867052023,0.21
2023-11-27 13:00:00,13,False,0,97.41,-0.3,3.1,23.45664739884393,0.4
2023-11-27 13:30:00,13,False,0,96.705,0.0,3.35,23.32947976878613,0.45
2023-11-27 14:00:00,14,False,0,96.0,0.3,3.6,23.202312138728324,0.5
2023-11-27 14:30:00,14,False,0,96.0,0.35,3.75,23.15606936416185,0.55
2023-11-27 15:00:00,15,False,3,96.0,0.4,3.9,23.10982658959537,0.6
2023-11-27 15:30:00,15,False,3,94.765,0.5,4.05,23.052023121387283,0.57
2023-11-27 16:00:00,16,False,3,93.53,0.6,4.2,22.99421965317919,0.55
2023-11-27 16:30:00,16,False,3,93.9,0.7,4.25,22.95953757225433,0.52
2023-11-27 17:00:00,17,False,3,94.27,0.8,4.3,22.92485549132948,0.6
2023-11-27 17:30:00,17,False,3,94.725,0.6000000000000001,4.3,22.971098265895957,0.68
2023-11-27 18:00:00,18,False,2,95.18,0.4,4.3,23.017341040462423,0.76
2023-11-27 18:30:00,18,False,2,94.825,0.45,4.25,23.017341040462423,0.84
2023-11-27 19:00:00,19,False,2,94.47,0.5,4.2,23.017341040462423,0.92
2023-11-27 19:30:00,19,False,2,94.345,0.4,4.1,23.063583815028903,1.0
2023-11-27 20:00:00,20,False,2,94.22,0.3,4.0,23.10982658959537,0.96
2023-11-27 20:30:00,20,False,2,94.46000000000001,0.35,3.95,23.10982658959537,0.92
2023-11-27 21:00:00,21,False,6,94.7,0.4,3.9,23.10982658959537,0.88
2023-11-27 21:30:00,21,False,6,95.0,0.35,3.95,23.10982658959537,0.84
2023-11-27 22:00:00,22,False,6,95.3,0.3,4.0,23.10982658959537,0.05
2023-11-27 22:30:00,22,False,6,96.17,0.35,4.05,23.08670520231214,0.18
2023-11-27 23:00:00,23,False,6,97.04,0.4,4.1,23.063583815028903,0.3
2023-11-27 23:30:00,23,False,6,96.85,0.65,4.199999999999999,22.982658959537574,0.24
2023-11-28 00:00:00,0,True,1,96.66,0.9,4.3,22.90173410404624,0.01
2023-11-28 00:30:00,0,True,1,95.85499999999999,0.8,4.3,22.92485549132948,0.02
2023-11-28 01:00:00,1,True,1,95.05,0.7,4.3,22.94797687861272,0.03
2023-11-28 01:30:00,1,True,1,94.8,0.8,4.199999999999999,22.94797687861272,0.03
2023-11-28 02:00:00,2,True,1,94.55,0.9,4.1,22.94797687861272,0.04
2023-11-28 02:30:00,2,True,1,94.12,0.95,3.9,22.982658959537574,0.05
2023-11-28 03:00:00,3,True,1,93.69,1.0,3.7,23.017341040462423,0.05
2023-11-28 03:30:00,3,True,1,94.31,0.8,3.55,23.09826589595376,0.04
2023-11-28 04:00:00,4,True,1,94.93,0.6,3.4,23.179190751445088,0.11
2023-11-28 04:30:00,4,True,1,95.15,0.3,3.0,23.341040462427745,0.03
2023-11-28 05:00:00,5,False,1,95.37,0.0,2.6,23.502890173410403,0.3
2023-11-28 05:30:00,5,False,1,95.94,0.2,2.5,23.479768786127167,0.32
2023-11-28 06:00:00,6,False,5,96.51,0.4,2.4,23.45664739884393,0.35
2023-11-28 06:30:00,6,False,5,96.58500000000001,-0.09999999999999998,2.15,23.63005780346821,0.38
2023-11-28 07:00:00,7,False,5,96.66,-0.6,1.9,23.80346820809249,0.4
2023-11-28 07:30:00,7,False,5,96.53,-0.8999999999999999,1.7,23.91907514450867,0.39
2023-11-28 08:00:00,8,False,5,96.4,-1.2,1.5,24.034682080924856,0.38
2023-11-28 08:30:00,8,False,5,96.14500000000001,-1.15,1.45,24.034682080924856,0.36
2023-11-28 09:00:00,9,False,4,95.89,-1.1,1.4,24.034682080924856,0.05
2023-11-28 09:30:00,9,False,4,94.075,-0.7000000000000001,1.9,23.82658959537572,0.11
2023-11-28 10:00:00,10,False,4,92.26,-0.3,2.4,23.61849710982659,0.18
2023-11-28 10:30:00,10,False,4,90.355,0.55,3.05,23.271676300578036,0.24
2023-11-28 11:00:00,11,False,4,88.45,1.4,3.7,22.92485549132948,0.3
2023-11-28 11:30:00,11,False,4,84.38,1.9,4.25,22.68208092485549,0.27
2023-11-28 12:00:00,12,False,0,80.31,2.4,4.8,22.4393063583815,0.24
2023-11-28 12:30:00,12,False,0,77.6,2.5,5.1,22.346820809248555,0.21
2023-11-28 13:00:00,13,False,0,74.89,2.6,5.4,22.254335260115607,2.11
2023-11-28 13:30:00,13,False,0,75.50999999999999,2.15,5.25,22.393063583815028,0.45
2023-11-28 14:00:00,14,False,0,76.13,1.7,5.1,22.53179190751445,1.94
2023-11-28 14:30:00,14,False,0,77.34,1.6,4.699999999999999,22.647398843930635,0.55
2023-11-28 15:00:00,15,False,3,78.55,1.5,4.3,22.76300578034682,0.6
2023-11-28 15:30:00,15,False,3,80.75,1.2,3.8,22.94797687861272,1.52
2023-11-28 16:00:00,16,False,3,82.95,0.9,3.3,23.13294797687861,0.55
2023-11-28 16:30:00,16,False,3,85.28999999999999,0.30000000000000004,2.8,23.387283236994215,0.52
2023-11-28 17:00:00,17,False,3,87.63,-0.3,2.3,23.641618497109825,0.6
2023-11-28 17:30:00,17,False,3,89.675,-0.55,2.15,23.734104046242773,0.68
2023-11-28 18:00:00,18,False,2,91.72,-0.8,2.0,23.82658959537572,0.76
2023-11-28 18:30:00,18,False,2,92.56,-1.1,1.85,23.930635838150287,0.84
2023-11-28 19:00:00,19,False,2,93.4,-1.4,1.7,24.034682080924856,0.92
2023-11-28 19:30:00,19,False,2,94.47,-1.75,1.6,24.13872832369942,1.0
2023-11-28 20:00:00,20,False,2,95.54,-2.1,1.5,24.242774566473987,0.96
2023-11-28 20:30:00,20,False,2,95.97,-2.05,1.3,24.277456647398843,0.92
2023-11-28 21:00:00,21,False,6,96.4,-2.0,1.1,24.3121387283237,0.88
2023-11-28 21:30:00,21,False,6,96.85,-2.2,0.9500000000000001,24.393063583815028,0.84
2023-11-28 22:00:00,22,False,6,97.3,-2.4,0.8,24.47398843930636,0.05
2023-11-28 22:30:00,22,False,6,95.11500000000001,-2.8,0.6000000000000001,24.61271676300578,0.18
2023-11-28 23:00:00,23,False,6,92.93,-3.2,0.4,24.751445086705203,0.3
2023-11-28 23:30:00,23,False,6,91.825,-3.25,0.050000000000000044,24.84393063583815,0.24
2023-11-29 00:00:00,0,True,1,90.72,-3.3,-0.3,24.936416184971097,0.01
2023-11-29 00:30:00,0,True,1,89.545,-3.65,-0.5,25.063583815028903,0.02
2023-11-29 01:00:00,1,True,1,88.37,-4.0,-0.7,25.190751445086704,0.03
2023-11-29 01:30:00,1,True,1,87.84,-4.05,-0.85,25.23699421965318,0.03
2023-11-29 02:00:00,2,True,1,87.31,-4.1,-1.0,25.283236994219653,0.12
2023-11-29 02:30:00,2,True,1,86.725,-4.3,-1.25,25.387283236994215,0.05
2023-11-29 03:00:00,3,True,1,86.14,-4.5,-1.5,25.491329479768787,0.05
2023-11-29 03:30:00,3,True,1,85.93,-4.7,-1.5,25.53757225433526,0.04
2023-11-29 04:00:00,4,True,1,85.72,-4.9,-1.5,25.583815028901736,0.04
2023-11-29 04:30:00,4,True,1,85.16,-5.050000000000001,-1.65,25.653179190751445,0.03
2023-11-29 05:00:00,5,False,1,84.6,-5.2,-1.8,25.72254335260116,0.3
2023-11-29 05:30:00,5,False,1,84.82499999999999,-5.300000000000001,-1.9,25.76878612716763,0.32
2023-11-29 06:00:00,6,False,5,85.05,-5.4,-2.0,25.815028901734102,0.35
2023-11-29 06:30:00,6,False,5,85.19999999999999,-5.7,-2.05,25.895953757225435,0.38
2023-11-29 07:00:00,7,False,5,85.35,-6.0,-2.1,25.976878612716764,0.4
2023-11-29 07:30:00,7,False,5,86.285,-5.9,-2.25,25.98843930635838,0.39
2023-11-29 08:00:00,8,False,5,87.22,-5.8,-2.4,26.0,1.92
2023-11-29 08:30:00,8,False,5,87.075,-5.75,-2.25,25.953757225433527,0.36
2023-11-29 09:00:00,9,False,4,86.93,-5.7,-2.1,25.90751445086705,0.05
2023-11-29 09:30:00,9,False,4,86.005,-5.0,-1.6,25.63005780346821,0.61
2023-11-29 10:00:00,10,False,4,85.08,-4.3,-1.1,25.352601156069365,0.18
2023-11-29 10:30:00,10,False,4,83.61,-3.55,-0.5,25.040462427745663,0.24
2023-11-29 11:00:00,11,False,4,82.14,-2.8,0.1,24.728323699421964,0.95
2023-11-29 11:30:00,11,False,4,82.11500000000001,-2.8,0.2,24.705202312138727,0.83
2023-11-29 12:00:00,12,False,0,82.09,-2.8,0.3,24.68208092485549,0.24
2023-11-29 12:30:00,12,False,0,80.74000000000001,-2.0999999999999996,0.7,24.427745664739884,0.21
2023-11-29 13:00:00,13,False,0,79.39,-1.4,1.1,24.17341040462428,0.4
2023-11-29 13:30:00,13,False,0,79.89,-1.6,0.9500000000000001,24.254335260115607,0.45
2023-11-29 14:00:00,14,False,0,80.39,-1.8,0.8,24.335260115606932,0.5
2023-11-29 14:30:00,14,False,0,80.11,-1.7000000000000002,0.8500000000000001,24.30057803468208,0.55
2023-11-29 15:00:00,15,False,3,79.83,-1.6,0.9,24.265895953757227,0.6
2023-11-29 15:30:00,15,False,3,83.12,-2.25,0.20000000000000007,24.57803468208093,0.57
2023-11-29 16:00:00,16,False,3,86.41,-2.9,-0.5,24.890173410404625,0.55
2023-11-29 16:30:00,16,False,3,88.68,-3.55,-0.85,25.121387283236995,0.52
2023-11-29 17:00:00,17,False,3,90.95,-4.2,-1.2,25.352601156069365,3.36
2023-11-29 17:30:00,17,False,3,90.13,-4.300000000000001,-1.35,25.410404624277454,0.68
2023-11-29 18:00:00,18,False,2,89.31,-4.4,-1.5,25.46820809248555,3.44
2023-11-29 18:30:00,18,False,2,90.41,-4.35,-1.6,25.479768786127167,0.84
2023-11-29 19:00:00,19,False,2,91.51,-4.3,-1.7,25.491329479768787,0.92
2023-11-29 19:30:00,19,False,2,91.28,-4.449999999999999,-1.65,25.514450867052023,1.0
2023-11-29 20:00:00,20,False,2,91.05,-4.6,-1.6,25.53757225433526,0.96
2023-11-29 20:30:00,20,False,2,90.715,-4.6,-1.75,25.57225433526012,0.92
2023-11-29 21:00:00,21,False,6,90.38,-4.6,-1.9,25.60693641618497,0.88
2023-11-29 21:30:00,21,False,6,89.74,-4.55,-1.85,25.583815028901736,0.84
2023-11-29 22:00:00,22,False,6,89.1,-4.5,-1.8,25.560693641618496,0.05
2023-11-29 22:30:00,22,False,6,90.10499999999999,-4.85,-1.65,25.60693641618497,0.18
2023-11-29 23:00:00,23,False,6,91.11,-5.2,-1.5,25.653179190751445,0.3
